"ID";"num.sp";"saplings";"seedlings"
344203;2;0;1
344226;16;0;1
344226;12;4;1
344226;1;3;2
344227;2;1;0
344227;6;4;0
344227;12;1;0
344227;16;7;0
344227;1;1;0
344228;6;1;1
344228;12;0;3
344228;1;0;1
344229;6;3;0
344230;2;0;1
344230;6;1;0
344230;11;0;2
344230;12;2;3
344230;1;1;1
344231;12;2;0
344231;1;1;0
344233;1;0;2
344234;6;4;0
344234;12;9;0
344234;7;17;0
344235;6;14;2
344235;7;17;3
344235;1;0;2
344235;11;0;1
344236;6;5;0
344236;12;9;0
344236;16;8;0
344236;7;17;0
344238;16;7;0
344238;6;5;0
344239;2;0;1
344239;6;0;2
344239;1;0;2
344239;11;0;1
344240;6;4;0
344240;1;2;0
344240;16;5;0
344242;2;1;0
344242;6;7;0
344242;1;3;0
344243;12;0;3
344252;4;1;0
344252;9;3;0
344253;1;0;2
344253;4;1;1
344256;1;0;2
344256;4;0;1
344256;12;0;1
344257;6;1;0
344257;4;2;0
344262;11;0;1
344262;12;9;3
344262;16;0;3
344263;12;10;0
344264;1;0;2
344264;4;0;0
344264;11;0;1
344264;12;18;3
344264;16;0;3
344265;4;1;0
344265;12;12;0
344266;6;0;1
344266;1;1;3
344266;4;1;1
344266;11;0;1
344266;12;0;3
344266;16;0;3
344267;4;2;0
344267;12;1;0
344267;1;1;0
344268;4;3;0
344269;12;0;3
344270;4;4;0
344271;4;4;0
344271;12;1;2
344272;4;4;0
344272;12;1;0
344277;7;2;0
344278;6;0;0
344278;11;0;3
344278;12;0;1
344279;7;2;0
344281;7;3;0
344294;1;0;3
344294;4;0;1
344296;1;0;2
344296;4;1;0
344297;1;0;1
344297;4;4;0
344298;4;0;1
344300;4;2;0
344302;1;1;0
344302;4;1;0
344304;4;0;0
344304;12;23;3
344305;4;2;0
344305;1;5;2
344305;12;0;2
344306;16;0;1
344306;4;1;0
344306;1;0;3
344306;12;0;1
344307;4;0;1
344307;1;1;2
344307;12;16;3
344308;1;0;3
344308;12;0;1
344346;11;2;0
344346;12;22;0
344369;12;31;3
344375;12;0;2
344376;12;2;0
344399;9;2;0
344399;1;1;0
344399;13;12;0
344400;13;15;3
344401;9;2;0
344401;1;1;0
344401;13;11;0
344407;12;0;1
344407;2;0;0
344408;6;0;1
344408;1;0;1
344408;2;1;1
344425;1;2;0
344425;12;0;1
344426;1;1;0
344426;13;6;0
344426;12;13;0
344502;14;1;0
344502;3;2;1
344503;14;0;0
344503;3;0;0
344503;2;2;1
344505;3;1;0
344505;12;2;0
344505;16;2;0
344506;16;2;1
344506;14;0;1
344506;12;1;1
344506;2;0;3
344506;-1;2;0
344507;14;0;3
344507;12;0;1
344507;3;1;1
344507;2;0;1
344507;-1;0;1
344508;2;4;0
344508;14;2;0
344508;12;3;0
344508;6;1;0
344509;6;1;0
344509;14;2;0
344509;2;1;0
344509;12;1;0
344515;16;0;1
344515;14;0;2
344515;2;0;2
344515;-1;7;2
344516;2;13;0
344518;16;1;0
344518;3;1;0
344518;2;6;1
344519;14;0;2
344519;16;0;1
344519;3;0;3
344519;2;0;3
344520;16;0;1
344520;2;0;2
344520;14;0;2
344520;3;0;1
344521;3;1;0
344521;2;2;0
344522;2;2;0
344524;14;0;1
344524;-1;0;2
344524;3;0;3
344524;2;0;1
344525;14;0;1
344525;-1;1;0
344525;2;4;1
344529;3;0;0
344530;2;1;0
344530;16;0;1
344530;3;0;2
344532;2;0;1
344536;16;0;0
344536;14;0;1
344536;3;1;0
344536;2;1;2
344537;3;1;0
344574;-1;5;0
344601;12;7;0
344601;2;0;0
344640;5;3;0
344640;12;2;0
344641;5;3;0
344641;1;0;2
344642;12;4;3
344644;12;1;2
344646;5;1;0
344647;5;1;0
344647;12;2;0
344648;5;2;1
344668;12;16;3
344668;1;0;2
344669;12;26;3
344669;1;0;2
344669;2;0;1
344670;16;0;1
344670;12;0;3
344670;1;0;3
344673;5;3;1
344673;1;2;1
344673;12;17;3
344681;12;0;3
344681;1;0;2
344682;6;2;0
344682;12;7;0
344687;12;4;2
344687;2;4;1
344688;6;1;0
344688;1;3;3
344688;12;0;2
344689;1;1;0
344690;5;0;1
344692;1;1;0
344692;12;0;1
344694;5;0;1
344694;1;0;2
344698;1;9;2
344706;5;1;2
344706;1;0;3
344707;5;1;0
344708;5;1;1
344708;1;0;3
344709;5;2;0
344711;5;0;1
344711;1;0;1
344732;5;0;1
344732;1;1;3
344734;5;0;1
344734;1;0;3
344735;1;4;2
344735;12;0;1
344735;16;0;1
344736;1;2;0
344738;1;2;0
344739;1;4;2
344743;5;2;0
344743;1;0;1
344745;5;1;1
344748;12;4;0
344748;1;3;0
344749;12;6;3
344749;2;0;1
344750;7;1;0
344750;1;4;2
344751;12;3;0
344751;1;3;0
344751;7;1;0
344752;12;7;2
344753;12;0;2
344753;1;0;1
344764;12;0;1
344830;12;3;3
344830;1;0;2
344852;5;0;1
344852;12;4;3
344879;16;0;1
344879;12;7;3
344881;5;8;0
344881;12;3;2
344887;5;6;0
344887;1;2;0
344887;12;2;0
344888;16;0;2
344888;5;8;1
344888;1;0;1
344888;11;0;2
344888;12;0;1
344891;12;2;0
344891;6;3;0
344892;5;0;1
344892;6;3;1
344892;7;0;1
344892;11;0;2
344892;12;0;3
344893;6;2;0
344893;1;1;0
344893;11;2;0
344894;16;0;1
344894;5;0;1
344894;1;4;2
344894;12;0;2
344895;1;2;0
344895;11;6;0
344895;12;1;0
344896;5;0;1
344896;12;0;1
344905;7;0;1
344905;1;0;1
344905;11;0;3
344905;12;0;3
344905;2;0;3
344916;6;0;1
344916;1;0;2
344921;6;0;0
344921;1;0;2
344921;12;1;3
344944;6;1;0
344944;12;26;0
344944;1;3;0
344945;6;1;1
344945;11;0;3
344945;12;0;3
344945;1;0;2
344946;6;10;0
344946;12;5;0
344946;1;3;0
344947;2;0;2
344947;6;0;3
344947;1;6;2
344947;11;0;1
344947;12;15;3
344948;16;9;0
344948;12;5;0
344948;1;2;0
344948;2;1;0
344948;6;12;0
344949;2;2;2
344949;1;0;2
344949;6;0;2
344949;11;0;2
344949;12;0;1
344949;16;20;3
344950;16;7;0
344950;12;1;0
344950;1;1;0
344950;6;7;0
344950;2;1;0
344951;2;0;2
344951;6;10;3
344951;11;0;1
344951;12;0;2
344951;16;0;3
344952;6;3;0
344952;12;1;0
344952;1;1;0
344954;2;0;3
344954;6;0;3
344958;6;4;3
344958;1;0;3
344958;11;0;1
344959;6;7;0
344959;7;17;0
344959;1;1;0
344959;16;3;0
344960;6;2;1
344960;1;0;2
344960;16;3;3
344961;6;1;0
344961;1;1;0
344961;16;2;0
344962;1;1;2
344962;12;0;1
344962;16;0;3
344963;6;2;0
344964;6;0;1
344964;1;0;3
344964;2;0;2
344965;6;6;0
344965;2;1;0
344966;6;19;1
344966;1;0;3
344966;11;0;2
344966;12;0;3
344966;2;2;3
344967;12;1;0
344967;6;8;0
344967;2;1;0
344968;6;0;1
344968;1;0;2
344968;12;4;3
344973;9;11;2
344973;1;0;2
344973;4;0;1
344974;9;5;0
344975;9;3;1
344975;1;0;1
344975;4;0;0
344976;9;3;0
344976;6;2;0
344977;6;2;0
344977;4;0;1
344978;4;4;0
344978;6;2;0
344979;4;0;1
344980;4;1;0
344981;1;0;1
344981;4;3;1
344981;12;0;1
344981;2;0;2
344986;2;0;2
344986;16;0;3
344986;4;1;1
344986;12;9;3
344987;4;2;0
344987;12;14;0
344988;4;2;1
344988;12;25;3
344988;1;0;2
344989;4;2;0
344989;12;8;0
344990;4;2;2
344990;11;0;2
344990;12;0;3
344992;12;0;2
344993;4;4;0
344997;4;2;2
345000;7;2;0
345001;7;2;2
345001;11;0;1
345001;12;0;1
345002;7;1;0
345006;11;4;0
345006;7;2;0
345007;1;0;1
345007;11;0;1
345009;1;0;3
345011;1;0;2
345018;4;1;0
345019;1;1;0
345019;4;2;0
345020;1;4;1
345020;4;1;1
345021;1;0;1
345021;4;0;2
345022;4;1;1
345027;4;0;1
345027;12;0;2
345029;4;1;0
345029;1;2;0
345029;12;15;0
345030;12;4;0
345050;6;7;1
345066;6;5;0
345066;12;8;3
345068;12;42;3
345070;11;1;3
345070;12;0;1
345092;16;0;2
345092;12;0;1
345098;1;0;2
345098;12;6;3
345108;1;0;2
345108;12;6;3
345120;1;0;3
345120;2;0;1
345123;9;1;0
345123;1;1;0
345123;13;20;3
345124;13;5;3
345124;2;0;0
345125;13;5;0
345127;6;1;0
345128;16;0;2
345128;2;0;2
345129;6;0;1
345129;12;0;1
345129;2;0;1
345130;2;0;2
345131;9;0;2
345131;12;0;1
345131;2;0;1
345148;12;26;3
345225;14;0;1
345225;3;0;3
345225;2;0;1
345228;16;6;0
345228;12;2;0
345228;2;3;0
345229;14;0;3
345229;12;4;3
345229;2;0;2
345230;16;2;0
345230;12;2;0
345230;2;1;0
345231;2;1;3
345231;-1;0;1
345232;12;1;3
345232;2;3;1
345233;12;1;0
345233;2;2;0
345238;2;3;0
345239;2;3;0
345243;-1;0;3
345243;2;5;1
345244;16;0;0
345244;-1;2;0
345244;14;1;3
345244;2;5;3
345245;14;0;2
345245;3;0;1
345245;2;0;2
345247;2;2;0
345252;2;1;0
345253;2;1;0
345256;2;3;0
345259;3;1;0
345259;2;2;0
345260;14;0;2
345260;16;0;1
345260;2;0;3
345326;5;3;1
345365;6;0;1
345365;12;2;3
345367;5;0;1
345367;12;3;3
345368;12;0;2
345368;1;0;2
345392;12;3;3
345392;1;0;1
345393;12;11;0
345403;1;0;2
345404;1;0;2
345404;12;71;3
345405;12;21;3
345405;1;0;2
345406;12;0;2
345406;2;0;3
345411;1;0;3
345411;12;0;2
345412;6;0;1
345412;1;0;2
345412;12;0;2
345413;5;1;1
345413;1;1;2
345415;1;2;0
345415;12;4;0
345430;5;3;1
345430;1;0;1
345430;12;0;1
345431;5;2;0
345433;5;4;0
345433;1;0;2
345452;1;1;3
345458;1;0;3
345459;5;0;1
345459;12;0;1
345459;1;0;2
345460;1;2;0
345461;1;2;1
345462;1;0;1
345472;1;0;1
345473;12;2;0
345473;7;1;0
345473;1;2;0
345474;12;2;0
345474;7;1;0
345474;1;2;0
345475;12;0;1
345475;1;0;1
345476;12;2;0
345477;12;3;0
345477;7;1;0
345477;11;1;0
345478;7;1;1
345478;12;2;0
345478;1;0;1
345481;12;0;1
345481;1;0;2
345550;8;8;1
345550;12;3;3
345576;12;0;3
345576;1;0;1
345583;5;2;1
345583;12;0;3
345583;1;0;2
345610;1;8;2
345610;12;5;3
345611;5;8;0
345611;1;5;0
345611;12;1;0
345612;7;0;1
345612;1;0;2
345612;12;0;1
345616;6;3;0
345616;1;2;0
345617;5;0;1
345617;1;0;2
345617;12;1;3
345618;1;2;0
345618;6;1;0
345619;5;0;2
345619;1;2;2
345619;12;0;3
345637;1;2;2
345637;12;41;3
345639;6;0;1
345639;1;0;2
345639;12;0;2
345640;6;1;0
345640;12;2;0
345641;16;0;2
345641;6;2;1
345641;1;1;2
345641;12;3;1
345645;12;0;2
345645;1;0;2
345655;11;0;1
345655;1;0;2
345665;1;1;3
345665;11;0;1
345665;12;5;3
345667;11;0;3
345667;12;52;3
345668;6;1;0
345668;12;20;0
345668;1;3;0
345669;2;0;2
345669;1;6;1
345670;6;10;0
345670;12;5;0
345670;1;3;0
345671;6;28;2
345671;1;0;1
345671;11;0;2
345671;12;0;2
345672;6;9;0
345672;1;1;0
345672;12;5;0
345672;16;14;0
345673;2;0;2
345673;16;8;3
345673;6;18;3
345673;1;0;0
345673;11;0;3
345674;6;7;0
345674;16;9;0
345676;6;5;0
345677;6;0;2
345677;2;0;2
345677;1;1;1
345678;6;2;0
345678;1;3;0
345679;6;5;0
345683;1;4;2
345683;12;0;3
345684;6;2;0
345684;1;2;0
345684;16;3;0
345684;12;3;0
345684;2;7;0
345685;6;1;2
345685;1;2;2
345685;11;0;2
345686;1;1;0
345686;6;3;0
345687;2;0;3
345687;6;5;3
345687;1;0;2
345687;12;0;2
345688;6;2;0
345689;6;0;1
345689;1;0;2
345689;11;0;2
345690;6;6;0
345690;2;1;0
345691;6;5;2
345691;1;0;3
345691;2;0;3
345697;9;4;0
345698;9;0;3
345698;1;0;2
345699;9;2;0
345701;6;1;0
345701;4;5;0
345702;1;0;3
345702;4;14;2
345704;4;1;0
345704;12;4;0
345705;4;0;1
345705;12;0;2
345706;4;1;0
345706;12;4;0
345707;4;0;1
345707;16;0;2
345707;2;0;1
345710;4;6;0
345710;11;0;2
345710;12;6;3
345711;4;2;0
345711;12;14;0
345711;11;6;0
345712;1;0;1
345712;4;1;2
345722;6;0;1
345722;1;0;1
345722;4;1;1
345722;12;0;2
345724;1;0;1
345725;7;1;0
345726;7;0;1
345726;12;0;1
345728;7;0;1
345728;11;0;1
345729;7;1;0
345729;11;4;0
345729;13;1;0
345730;7;2;1
345730;11;7;1
345730;2;0;1
345735;1;0;2
345741;4;2;1
345744;1;2;0
345744;4;2;0
345751;12;19;0
345751;1;2;0
345752;12;57;3
345752;1;0;1
345753;12;18;0
345753;1;2;0
345754;4;0;1
345754;12;0;2
345816;12;3;3
345816;2;0;1
345828;1;0;2
345828;13;0;3
345844;1;0;1
345845;1;1;0
345848;2;0;1
345852;6;1;0
345852;1;0;1
345852;2;0;1
345853;16;0;3
345853;2;0;2
345877;1;0;2
345877;13;0;1
345877;11;0;1
345877;12;4;2
345879;12;8;3
345880;11;5;1
345880;12;5;1
345880;16;0;1
345881;11;2;2
345881;12;16;2
345949;3;1;0
345950;14;1;0
345950;3;1;2
345950;2;1;2
345951;16;9;3
345951;2;8;3
345951;1;0;0
345951;-1;0;1
345952;12;4;0
345952;2;4;0
345952;16;9;0
345953;3;0;1
345954;3;0;0
345955;14;0;3
345955;2;4;3
345955;3;1;0
345956;14;0;1
345956;3;0;1
345956;2;0;1
345957;2;3;3
345957;14;0;1
345958;16;0;2
345958;14;0;3
345958;2;0;2
345959;14;2;0
345959;2;6;0
345962;14;0;2
345962;2;6;1
345962;3;0;1
345963;2;6;0
345965;2;15;0
345966;1;0;0
345966;-1;29;2
345966;2;15;1
345969;2;2;0
345978;2;6;0
345979;2;6;1
345980;2;6;0
345983;14;0;3
345983;2;0;0
345983;16;0;1
345984;16;0;1
345984;2;9;2
345985;14;0;3
345985;2;1;1
346041;12;0;1
346085;5;2;0
346085;12;4;2
346091;12;8;0
346092;12;14;3
346094;12;2;0
346094;1;1;0
346097;5;0;1
346097;12;0;2
346097;1;0;2
346105;5;0;0
346136;1;0;2
346136;12;0;3
346137;12;6;0
346138;12;23;3
346138;1;0;1
346139;1;0;1
346140;6;0;0
346140;1;0;1
346140;12;11;3
346141;1;5;1
346141;12;0;2
346143;5;2;1
346143;4;0;2
346143;1;1;2
346158;5;3;1
346158;1;1;3
346167;1;6;0
346170;5;0;1
346177;1;1;0
346186;16;0;1
346186;1;1;2
346186;12;0;2
346187;1;1;0
346187;5;1;0
346188;1;1;0
346188;5;1;0
346194;5;1;0
346194;1;0;1
346195;7;0;1
346195;1;0;1
346198;12;0;3
346200;12;0;3
346201;12;1;0
346202;7;0;1
346202;12;3;3
346202;2;0;3
346202;1;0;1
346204;7;3;0
346204;11;1;2
346204;2;0;0
346204;1;0;2
346208;11;1;2
346208;12;3;3
346208;1;0;1
346226;12;2;1
346275;8;1;2
346275;12;0;2
346305;12;0;3
346318;7;2;2
346318;12;0;2
346318;1;0;3
346337;1;12;2
346337;12;0;2
346338;1;3;0
346340;5;1;1
346340;1;6;2
346341;1;4;0
346342;5;0;0
346342;1;5;1
346344;5;1;1
346344;6;1;1
346344;1;0;2
346344;11;0;3
346344;12;0;2
346354;16;0;1
346354;1;6;3
346354;12;0;3
346361;6;1;1
346361;1;0;1
346363;1;11;2
346363;12;0;3
346368;6;0;1
346368;1;0;2
346370;12;2;1
346370;1;5;2
346373;11;0;3
346373;12;0;3
346373;1;0;1
346389;11;0;2
346389;12;15;3
346390;1;1;0
346390;12;10;0
346392;1;7;0
346392;12;19;0
346394;11;0;1
346394;12;9;3
346394;1;3;1
346398;6;12;0
346398;11;1;0
346398;2;1;0
346398;16;7;0
346399;2;0;3
346399;6;0;1
346399;1;0;1
346399;-1;1;1
346400;2;1;0
346400;16;7;0
346400;6;6;0
346400;11;2;0
346402;6;4;1
346402;4;0;2
346402;1;0;3
346403;6;2;0
346404;2;0;2
346404;6;4;0
346404;1;0;3
346404;12;0;3
346404;16;0;0
346405;2;0;1
346405;6;1;1
346405;11;0;1
346405;16;0;3
346405;1;9;0
346406;6;3;0
346406;2;2;0
346406;16;1;0
346406;1;4;0
346408;2;0;3
346408;6;4;3
346408;1;0;2
346408;11;0;1
346408;16;0;3
346409;1;2;0
346409;12;2;0
346409;2;2;0
346409;6;6;0
346409;16;2;0
346410;11;0;3
346410;12;6;3
346410;2;7;3
346410;1;3;2
346411;6;2;0
346411;1;2;0
346411;12;6;0
346411;2;4;0
346412;6;2;3
346412;1;0;3
346412;11;0;3
346415;6;1;1
346415;1;0;1
346416;6;6;0
346418;6;7;0
346418;1;1;0
346418;9;5;0
346422;9;1;1
346422;1;0;1
346422;11;0;1
346423;9;5;3
346423;1;0;1
346424;9;2;0
346427;6;0;0
346427;1;0;1
346427;4;0;1
346430;12;6;0
346430;16;1;0
346430;9;1;0
346430;6;1;0
346431;1;0;1
346431;4;0;1
346431;12;11;3
346431;16;0;3
346432;12;6;0
346432;6;1;0
346435;4;3;0
346435;11;4;0
346435;12;11;0
346435;6;1;0
346436;2;0;1
346436;16;0;3
346436;11;12;3
346436;12;16;3
346437;4;4;0
346437;11;6;0
346437;12;8;0
346443;6;3;0
346443;12;0;3
346446;1;0;1
346446;4;2;1
346446;12;0;1
346449;7;0;1
346449;1;0;1
346449;13;0;3
346450;7;3;0
346450;11;2;0
346453;7;0;3
346454;13;1;0
346455;13;1;3
346468;1;0;3
346468;4;1;3
346468;2;0;1
346470;4;6;0
346477;12;23;0
346477;1;2;0
346477;4;1;0
346478;12;0;3
346478;1;4;1
346479;12;17;0
346479;1;2;0
346480;4;0;1
346480;12;13;3
346509;-1;2;0
346516;11;0;1
346516;12;0;3
346538;12;6;3
346539;12;10;3
346540;12;32;3
346552;1;7;2
346552;11;0;1
346552;12;9;3
346552;2;0;0
346554;1;0;3
346554;11;0;2
346571;1;1;0
346571;2;5;0
346572;1;3;2
346573;2;2;0
346573;1;2;0
346578;6;1;0
346579;6;1;0
346588;2;1;1
346588;11;0;1
346606;12;10;0
346606;11;8;0
346676;14;0;1
346676;16;0;1
346676;3;1;2
346677;2;9;2
346678;2;0;1
346679;3;0;1
346680;3;0;2
346681;2;2;0
346682;2;0;1
346683;14;2;1
346683;-1;0;2
346683;2;0;2
346684;16;0;2
346684;14;4;2
346684;2;13;1
346684;-1;3;2
346684;3;0;0
346685;14;2;0
346685;2;6;0
346687;2;6;0
346688;14;0;0
346689;2;6;0
346691;2;15;0
346692;-1;2;1
346696;16;1;0
346696;2;1;0
346698;3;3;0
346698;2;4;0
346699;3;3;0
346699;2;4;2
346703;2;6;0
346705;2;6;0
346706;2;6;0
346709;2;4;0
346710;2;3;0
346711;16;1;0
346711;2;4;0
346712;16;2;3
346712;14;0;2
346712;2;2;0
346766;12;0;3
346769;12;0;1
346772;5;0;3
346819;12;7;3
346821;1;2;3
346823;5;0;1
346856;1;0;2
346856;12;0;3
346859;1;0;3
346860;1;0;2
346860;12;0;1
346863;1;1;0
346863;12;5;0
346866;1;0;2
346866;12;8;3
346867;1;1;0
346867;6;1;0
346867;12;5;0
346869;1;3;0
346869;5;1;0
346869;7;2;0
346869;6;1;0
346870;5;0;1
346870;7;2;0
346870;1;4;3
346871;5;1;2
346871;1;0;2
346871;12;0;1
346878;1;6;2
346878;12;16;3
346879;4;0;1
346879;1;0;3
346879;12;0;2
346886;5;2;0
346886;1;2;0
346887;5;3;1
346887;1;5;3
346893;1;1;2
346894;5;0;1
346894;1;12;3
346897;5;0;1
346897;1;7;2
346909;5;2;0
346909;1;3;3
346909;12;0;1
346910;5;1;1
346910;1;0;2
346911;5;1;0
346912;7;0;1
346912;1;1;1
346913;5;1;0
346913;12;0;1
346913;1;0;2
346914;5;1;0
346916;16;0;1
346916;1;0;2
346918;5;1;2
346921;5;1;0
346921;1;4;0
346921;12;1;0
347014;5;7;0
347014;1;0;2
347027;12;20;3
347027;1;18;3
347044;8;1;1
347044;7;1;1
347044;12;0;2
347046;1;0;3
347046;12;0;2
347062;5;0;1
347062;6;0;0
347062;1;2;2
347062;12;0;2
347064;6;0;1
347064;1;0;2
347065;1;3;0
347066;1;0;2
347068;7;0;1
347068;1;0;2
347068;12;0;2
347081;1;0;2
347089;6;0;1
347089;11;0;2
347089;12;0;2
347089;2;0;1
347089;1;0;1
347090;1;4;0
347090;6;1;0
347103;11;17;3
347103;2;0;3
347107;6;1;0
347107;11;0;2
347107;1;1;1
347120;6;0;1
347120;11;0;3
347120;12;0;3
347120;1;13;3
347126;2;3;3
347126;16;6;3
347126;6;0;0
347126;1;0;1
347126;11;4;2
347130;6;2;1
347130;1;0;2
347130;12;0;3
347131;2;2;0
347131;6;2;0
347131;1;3;0
347132;1;3;0
347132;2;5;2
347133;2;1;0
347133;6;10;0
347133;16;2;0
347133;1;4;0
347134;2;0;3
347134;6;4;2
347134;1;0;1
347134;11;0;3
347134;16;2;3
347136;2;0;1
347136;6;9;1
347136;11;1;3
347136;12;0;3
347136;16;4;3
347137;12;3;0
347137;2;2;0
347137;1;3;0
347137;6;9;0
347137;16;4;0
347138;1;3;3
347138;2;0;2
347143;6;8;0
347144;6;16;3
347144;1;0;2
347144;11;0;3
347144;2;0;0
347145;6;8;0
347145;1;1;0
347145;9;2;0
347146;9;5;2
347146;6;0;1
347146;1;3;2
347149;2;4;2
347150;9;5;0
347150;2;4;0
347151;9;0;3
347151;1;0;1
347153;9;0;3
347153;1;0;3
347155;9;9;0
347157;9;1;0
347157;6;1;0
347157;16;2;3
347158;12;11;0
347158;16;1;0
347158;6;1;0
347159;2;0;2
347159;6;1;3
347159;1;0;3
347159;4;0;2
347159;11;0;2
347159;16;0;3
347160;6;1;0
347160;1;1;0
347160;4;2;0
347161;6;1;1
347161;1;0;1
347161;4;0;1
347161;11;0;1
347161;16;0;3
347165;12;3;2
347171;4;4;1
347171;12;0;1
347174;4;2;0
347174;13;2;0
347175;1;0;2
347175;13;0;3
347176;7;2;0
347176;11;2;0
347177;7;6;2
347177;1;0;2
347177;13;0;2
347177;11;2;1
347178;7;2;0
347178;13;1;0
347178;11;2;0
347179;7;0;1
347180;13;2;0
347181;7;0;1
347181;13;1;3
347181;11;0;1
347193;1;0;3
347198;4;10;0
347202;16;0;1
347202;1;8;3
347202;12;12;3
347203;1;3;0
347203;12;12;0
347204;12;8;0
347204;1;1;0
347205;1;1;2
347205;4;1;1
347205;12;12;2
347206;4;0;1
347206;12;21;3
347264;16;0;1
347264;12;10;3
347266;12;16;0
347277;1;6;0
347277;11;5;0
347277;12;6;0
347278;1;0;2
347278;11;7;2
347278;12;7;2
347279;1;3;0
347279;11;2;0
347279;12;6;0
347279;9;1;0
347280;1;2;0
347280;12;8;0
347280;9;1;0
347298;1;0;1
347299;1;0;0
347299;2;5;2
347300;2;0;1
347307;16;0;1
347307;6;1;0
347310;12;4;1
347315;9;1;0
347315;2;0;2
347318;7;1;1
347333;11;16;2
347333;2;0;1
347405;2;4;0
347405;16;1;0
347406;16;0;1
347406;2;1;1
347407;2;4;0
347408;16;0;1
347408;2;0;2
347409;14;2;0
347410;2;4;0
347410;14;3;0
347421;-1;1;0
347421;14;0;1
347421;3;0;2
347421;2;0;3
347422;14;0;1
347422;12;0;1
347422;16;1;3
347422;3;0;0
347422;2;1;3
347423;16;1;0
347426;3;2;0
347426;2;4;0
347427;3;3;0
347427;2;4;0
347428;2;6;0
347429;14;0;1
347429;-1;1;1
347429;3;0;1
347429;2;0;2
347430;2;13;2
347438;14;0;1
347438;2;2;2
347438;-1;0;1
347438;16;0;2
347495;12;0;0
347546;16;0;1
347546;5;0;1
347546;12;0;2
347546;1;0;2
347547;12;2;0
347547;1;1;0
347554;5;0;1
347561;12;0;3
347568;5;0;1
347568;1;0;1
347584;5;0;1
347584;1;0;3
347584;12;0;3
347589;5;1;2
347589;12;19;3
347589;1;0;2
347590;5;0;1
347590;12;0;3
347590;1;0;2
347591;12;0;3
347591;1;5;3
347592;1;1;0
347592;12;2;0
347592;6;2;0
347593;6;2;1
347593;1;0;2
347593;12;0;3
347594;1;2;3
347596;7;2;0
347596;1;2;0
347596;6;1;0
347597;6;1;0
347597;12;0;1
347597;1;2;0
347598;6;0;1
347598;1;0;2
347599;5;2;0
347599;6;3;0
347602;4;2;1
347604;4;1;1
347604;1;0;1
347605;1;4;0
347605;12;9;0
347605;4;1;0
347606;4;1;2
347606;1;8;2
347606;12;11;3
347607;1;3;0
347607;12;3;0
347608;5;1;0
347608;1;0;3
347608;12;0;2
347613;5;0;1
347613;1;2;2
347614;1;1;1
347636;5;0;1
347636;1;4;3
347638;5;1;0
347639;1;0;1
347640;5;0;0
347640;1;0;1
347645;1;0;0
347648;12;2;2
347648;1;11;1
347649;12;0;1
347649;1;4;1
347653;6;2;1
347653;7;0;0
347653;1;0;1
347664;12;1;1
347664;1;0;1
347666;5;0;1
347666;12;0;2
347741;1;0;2
347755;1;0;2
347755;12;0;3
347757;1;0;3
347757;12;0;1
347788;6;0;1
347788;1;6;2
347790;16;0;2
347790;6;3;1
347790;1;1;2
347790;12;0;3
347791;6;1;0
347791;12;2;0
347791;11;1;0
347792;6;0;2
347792;7;0;1
347792;1;0;2
347792;11;0;3
347792;12;0;2
347798;1;0;0
347805;12;16;3
347813;5;6;1
347813;6;0;1
347813;11;0;1
347813;12;0;2
347813;1;0;1
347815;6;1;0
347816;6;2;0
347816;1;0;2
347816;11;0;2
347816;2;0;1
347829;11;4;3
347829;2;0;2
347833;6;1;1
347833;7;1;0
347833;1;3;3
347833;11;0;3
347833;2;0;3
347835;11;0;1
347835;2;0;2
347848;6;3;2
347848;1;10;3
347848;11;0;3
347848;12;0;3
347850;6;1;1
347850;1;2;1
347850;11;0;2
347850;12;0;3
347850;2;17;3
347853;2;2;3
347853;6;4;1
347853;11;0;2
347853;12;0;2
347853;16;1;3
347853;1;0;1
347856;12;11;3
347856;1;0;3
347857;6;2;0
347857;12;3;0
347858;12;0;2
347859;1;1;0
347859;2;2;0
347859;6;9;0
347859;16;4;0
347859;11;2;0
347860;2;0;1
347860;6;24;3
347860;16;3;3
347861;2;7;0
347861;6;8;0
347861;11;1;0
347861;16;3;0
347863;2;7;0
347863;6;5;0
347863;11;1;0
347863;16;4;0
347864;2;0;3
347864;11;0;2
347865;1;3;0
347865;2;1;0
347865;6;1;0
347866;6;1;2
347866;2;4;3
347871;1;0;2
347871;2;0;1
347872;6;8;0
347872;1;1;0
347872;9;3;0
347873;9;0;2
347873;1;0;3
347873;11;0;1
347873;2;0;1
347874;9;3;0
347874;1;1;0
347875;9;5;2
347875;6;1;1
347875;1;0;2
347876;2;4;0
347876;9;5;0
347877;9;13;1
347877;6;0;0
347877;1;0;3
347878;9;4;0
347878;1;1;0
347880;9;8;0
347881;9;9;3
347881;6;0;2
347881;1;0;3
347883;6;0;1
347883;1;0;2
347883;4;0;2
347883;12;0;1
347884;6;5;0
347884;16;2;0
347885;9;0;1
347885;6;0;3
347885;1;0;2
347885;16;1;3
347886;4;2;0
347887;4;7;1
347887;11;0;2
347887;16;0;3
347887;1;2;2
347889;6;2;0
347889;1;1;0
347890;6;2;0
347890;12;1;0
347891;6;2;1
347891;16;0;1
347892;12;1;0
347892;6;3;0
347892;1;2;0
347892;11;1;0
347893;2;0;1
347893;6;4;1
347893;1;0;1
347893;4;0;1
347893;11;0;1
347893;12;0;2
347894;6;2;0
